entrada,pessoas,umidade,temperatura,resposta
928,6,66.0,29.2,50.000000000000014
929,6,66.0,29.2,50.000000000000014
930,6,66.0,29.2,50.000000000000014
931,6,66.0,29.2,50.000000000000014
932,6,66.0,29.2,50.000000000000014
933,6,66.0,29.2,50.000000000000014
934,6,66.0,29.2,50.000000000000014
935,6,66.0,29.2,50.000000000000014
936,6,66.0,29.2,50.000000000000014
937,6,66.0,29.2,50.000000000000014
938,6,66.0,29.2,50.000000000000014
939,6,66.0,29.2,50.000000000000014
940,6,66.0,29.2,50.000000000000014
941,6,66.0,29.2,50.000000000000014
942,6,66.0,29.2,50.000000000000014
943,6,66.0,29.2,50.000000000000014
944,6,66.0,29.2,50.000000000000014
945,6,66.0,29.2,50.000000000000014
946,6,66.0,29.2,50.000000000000014
947,6,66.0,29.2,50.000000000000014
948,6,66.0,29.2,50.000000000000014
949,6,66.0,29.2,50.000000000000014
950,6,66.0,29.2,50.000000000000014
951,6,66.0,29.2,50.000000000000014
952,6,66.0,29.2,50.000000000000014
953,6,66.0,29.2,50.000000000000014
954,6,66.0,29.2,50.000000000000014
955,6,66.0,29.2,50.000000000000014
956,6,66.0,29.2,50.000000000000014
957,6,66.0,29.2,50.000000000000014
958,6,66.0,29.2,50.000000000000014
959,6,66.0,29.2,50.000000000000014
960,6,66.0,29.2,50.000000000000014
961,6,66.0,29.2,50.000000000000014
962,6,66.0,29.2,50.000000000000014
963,6,66.0,29.2,50.000000000000014
964,6,66.0,29.2,50.000000000000014
965,6,66.0,29.2,50.000000000000014
966,6,66.0,29.2,50.000000000000014
967,6,66.0,29.2,50.000000000000014
968,6,66.0,29.2,50.000000000000014
969,6,66.0,29.2,50.000000000000014
970,6,66.0,29.2,50.000000000000014
971,6,66.0,29.2,50.000000000000014
972,6,66.0,29.2,50.000000000000014
973,6,66.0,29.2,50.000000000000014
974,6,66.0,29.2,50.000000000000014
975,6,66.0,29.2,50.000000000000014
976,6,66.0,29.2,50.000000000000014
977,6,66.0,29.2,50.000000000000014
978,6,66.0,29.2,50.000000000000014
979,6,66.0,29.2,50.000000000000014
980,6,66.0,29.2,50.000000000000014
981,6,66.0,29.2,50.000000000000014
982,6,66.0,29.2,50.000000000000014
983,6,66.0,29.2,50.000000000000014
984,6,66.0,29.2,50.000000000000014
985,6,66.0,29.2,50.000000000000014
986,6,66.0,29.2,50.000000000000014
987,7,68.0,29.2,46.850599685584584
988,7,68.0,29.2,46.850599685584584
989,7,68.0,29.2,46.850599685584584
990,7,68.0,29.2,46.850599685584584
991,7,68.0,29.2,46.850599685584584
992,7,68.0,29.2,46.850599685584584
993,7,68.0,29.2,46.850599685584584
994,7,68.0,29.2,46.850599685584584
995,7,68.0,29.2,46.850599685584584
996,7,68.0,29.2,46.850599685584584
997,7,68.0,29.2,46.850599685584584
